,bhk,locality,sqft,price_per_sqft,bath,Price_Lakhs,Build_year,Age
20950,2,Wagholi,768,5598,1.0,43.0,2018.0,-3.0
20951,2,Wagholi,855,4210,2.0,36.0,2018.0,-3.0
20952,3,Wagholi,1372,5393,3.0,74.0,2017.0,-4.0
20953,2,Wagholi,833,3841,2.0,32.0,2018.0,-3.0
20954,2,Wagholi,1130,4336,2.0,49.0,2018.0,-3.0
20955,2,Wagholi,1175,4468,2.0,52.5,2018.0,-3.0
20956,2,Kothrud Depot Road,1100,7272,2.0,80.0,2015.0,-6.0
20957,2,Wagholi,905,5524,2.0,50.0,2017.0,-4.0
20958,2,Wagholi,990,4545,2.0,45.0,2018.0,-3.0
20959,2,Wagholi,954,4297,2.0,41.0,2018.0,-3.0
20960,2,Kharadi,1168,7277,2.0,85.0,2021.0,0.0
20961,2,Kharadi,1159,7161,2.0,83.0,2014.0,-7.0
20962,2,Kharadi,1280,6484,2.0,83.0,2020.0,-1.0
20963,2,Kharadi,1200,6750,2.0,81.0,2015.0,-6.0
20964,2,Kharadi,1149,7049,2.0,81.0,2017.0,-4.0
20965,2,Kharadi,1219,6480,2.0,79.0,2016.0,-5.0
20966,2,Kharadi,1243,63314,2.0,787.0,2017.0,-4.0
20967,2,Kharadi,984,7652,2.0,75.3,2021.0,0.0
20968,2,Kharadi,1127,6699,2.0,75.5,2017.0,-4.0
20969,2,Kharadi,1000,7400,2.0,74.0,2021.0,0.0
20970,2,Kharadi,1005,7363,2.0,74.0,2013.0,-8.0
20971,2,Kharadi,1110,6576,2.0,73.0,2014.0,-7.0
20972,2,Kharadi,1100,6636,2.0,73.0,2011.0,-10.0
20973,2,Kharadi,1100,6454,2.0,71.0,2010.0,-11.0
20974,2,Kharadi,1050,6761,2.0,71.0,2012.0,-9.0
20975,2,Kharadi,1095,6210,2.0,68.0,2014.0,-7.0
20976,2,Kharadi,1075,6325,2.0,68.0,2016.0,-5.0
20977,3,Kharadi,1630,6196,3.0,101.0,2012.0,-9.0
20978,2,Kharadi,1350,7333,2.0,99.0,2018.0,-3.0
20979,3,Kharadi,1600,6187,3.0,99.0,2020.0,-1.0
20990,2,Hinjewadi,551,10401,,57.31,2024.0,3.0
20991,2,Dhanori,675,7863,,52.99,2024.0,3.0
20992,3,Dhanori,836,8492,,70.99,2024.0,3.0
20993,2,Wagholi,750,4266,2.0,32.0,2016.0,-5.0
20994,2,Wagholi,1100,4727,2.0,52.0,2018.0,-3.0
20996,2,Wagholi,925,3891,2.0,36.0,2015.0,-6.0
20997,1,Lohegaon,675,4592,1.0,31.0,2019.0,-2.0
20998,1,Dhanori,617,6320,1.0,39.0,2014.0,-7.0
20999,2,Dhanori,905,5635,2.0,51.0,2017.0,-4.0
21000,2,Alandi,800,4846,2.0,38.77,2024.0,3.0
21001,2,Tathawade,1172,5546,2.0,65.0,2022.0,1.0
21003,2,Wakad,1003,5583,2.0,56.0,2022.0,1.0
21004,2,Alandi,800,4764,2.0,38.11,2024.0,3.0
21005,3,Mundhwa,1427,6660,3.0,95.05,2021.0,0.0
21006,2,Wakad,1048,6202,2.0,65.0,2022.0,1.0
21008,2,Wagholi,1100,4818,2.0,53.0,2017.0,-4.0
21011,2,Wagholi,954,4297,2.0,41.0,2016.0,-5.0
21012,2,Mundhwa,1037,7419,2.0,76.94,2022.0,1.0
21013,2,Kalyani Nagar,985,7309,2.0,72.0,2015.0,-6.0
21014,2,Kalyani Nagar,954,7442,2.0,71.0,2015.0,-6.0
21015,1,Kalyani Nagar,710,9577,1.0,68.0,2015.0,-6.0
21016,2,Wagholi,809,4697,2.0,38.0,2016.0,-5.0
21017,1,Kalyani Nagar,560,11607,1.0,65.0,2005.0,-16.0
21019,1,Kalyani Nagar,560,11607,1.0,65.0,2013.0,-8.0
21020,1,Kalyani Nagar,535,11588,1.0,62.0,2010.0,-11.0
21021,2,Kharadi,1200,45833,2.0,550.0,2015.0,-6.0
21025,1,Mahalunge,634,5362,1.0,34.0,2022.0,1.0
21026,2,Koregaon Bhima,800,3000,1.0,24.0,2017.0,-4.0
21027,2,Hadapsar,882,7823,2.0,69.0,2016.0,-5.0
21029,3,Wadgaon Sheri,1550,7096,3.0,110.00000000000001,2014.0,-7.0
21030,2,Wagholi,1255,5330,2.0,66.9,2015.0,-6.0
21032,1,Wagholi,600,5666,1.0,34.0,2017.0,-4.0
21033,2,Kalewadi Pandhapur Road,922,7158,2.0,66.0,2021.0,0.0
21034,1,Kharadi,577,6932,1.0,40.0,2015.0,-6.0
21035,3,Pimple Saudagar,1414,6930,3.0,98.0,2021.0,0.0
21036,3,Kharadi,2100,6714,3.0,141.0,2015.0,-6.0
21037,2,Hadapsar,950,7157,1.0,68.0,2020.0,-1.0
21038,1,Kaspate Vasti,600,7500,1.0,45.0,2021.0,0.0
21039,3,Bavdhan,1500,8666,3.0,130.0,2015.0,-6.0
21040,3,Magarpatta Road,1308,7415,2.0,97.0,2020.0,-1.0
21041,3,Pimple Saudagar,1400,6928,3.0,97.0,2021.0,0.0
21042,3,Hadapsar,1575,8253,3.0,130.0,2012.0,-9.0
21043,3,Fursungi,1623,6469,3.0,105.0,2021.0,0.0
21044,2,Hadapsar,1100,6181,2.0,68.0,2008.0,-13.0
21045,3,Hadapsar,1249,7606,3.0,95.0,2019.0,-2.0
21046,3,Kaspate Vasti,1100,10000,2.0,110.00000000000001,2021.0,0.0
21047,2,Kaspate Vasti,1100,7363,2.0,81.0,2021.0,0.0
21048,1,Shankar Kalat Nagar,600,6166,1.0,37.0,2017.0,-4.0
21051,2,Kaspate Vasti,1050,6952,2.0,73.0,2021.0,0.0
21052,2,Kharadi,839,5900,,49.5,2012.0,-9.0
21053,2,Kharadi,915,5900,,53.98,2012.0,-9.0
21054,3,Baner,1350,8148,3.0,110.00000000000001,2025.0,4.0
21055,2,Bavdhan,1283,6079,2.0,78.0,2023.0,2.0
21056,2,Baner,1000,8350,2.0,83.5,2025.0,4.0
21057,1,Manjari,610,5081,1.0,31.0,2010.0,-11.0
21058,2,Moshi,900,5562,2.0,50.05,2021.0,0.0
21059,2,Wagholi,1175,4468,2.0,52.5,2016.0,-5.0
21060,2,Pashan,1645,8206,2.0,135.0,2021.0,0.0
21062,2,Undri,1106,6781,2.0,75.0,2016.0,-5.0
21063,2,Tathawade,1289,4965,2.0,64.0,2023.0,2.0
21064,2,Mundhwa,874,9725,2.0,85.0,2026.0,5.0
21065,1,Fursungi,810,2098,1.0,17.0,2020.0,-1.0
21066,1,Fursungi,710,2112,1.0,15.0,2020.0,-1.0
21067,3,Baner,1700,7647,3.0,130.0,2021.0,0.0
21068,1,Katraj,570,3508,1.0,20.0,2017.0,-4.0
21071,2,Hinjewadi,1200,5158,2.0,61.9,2017.0,-4.0
21073,1,Dhanori,672,5208,1.0,35.0,2017.0,-4.0
21078,3,Wagholi,1234,5672,3.0,70.0,2014.0,-7.0
21079,2,Kalyani Nagar,950,8631,2.0,82.0,2015.0,-6.0
21081,4,Magarpatta,1550,7419,3.0,114.99999999999999,2018.0,-3.0
21100,3,Kharadi,2490,7630,3.0,190.0,2021.0,0.0
21101,5,Kharadi,5900,13220,5.0,780.0,2021.0,0.0
21102,3,Hadapsar,2067,8708,3.0,180.0,2015.0,-6.0
21103,4,Hadapsar,2650,9433,5.0,250.0,2015.0,-6.0
21104,2,Hadapsar,881,9080,2.0,80.0,2022.0,1.0
21105,3,Aundh,1600,9375,3.0,150.0,2008.0,-13.0
21106,2,Dhanori,900,5333,2.0,48.0,2020.0,-1.0
21108,2,Kharadi,1050,6904,2.0,72.5,2012.0,-9.0
21109,4,Wadgaon Sheri,2800,10857,4.0,304.0,2022.0,1.0
21111,2,Wakad,1000,6600,2.0,66.0,2026.0,5.0
21112,2,Paud Road,805,13664,2.0,110.00000000000001,2019.0,-2.0
21113,1,Chakan,392,4081,1.0,16.0,2020.0,-1.0
21114,2,Erandwane,870,13218,2.0,114.99999999999999,2019.0,-2.0
21115,1,Mundhwa,650,6615,1.0,43.0,2019.0,-2.0
21116,1,Undri,590,3389,2.0,20.0,2019.0,-2.0
21117,1,bhusari colony,650,9230,1.0,60.0,2002.0,-19.0
21118,4,Kharadi,2800,10357,4.0,290.0,2021.0,0.0
21119,3,Kharadi,3200,8718,5.0,279.0,2018.0,-3.0
21121,1,Mumbai Pune Bypass Road,556,6294,1.0,35.0,2019.0,-2.0
21122,3,Hadapsar,1775,8338,3.0,148.0,2007.0,-14.0
21123,3,Kalyani Nagar,1244,9646,3.0,120.0,2012.0,-9.0
21124,3,Hadapsar,1545,8932,3.0,138.0,2010.0,-11.0
21125,3,Kaspate Vasti Road,1100,10181,3.0,112.00000000000001,2020.0,-1.0
21126,4,Hadapsar,2400,9583,4.0,229.99999999999997,2012.0,-9.0
21127,2,Kalyani Nagar,1050,8761,2.0,92.0,2012.0,-9.0
21128,2,Bhunde Vasti,900,7222,2.0,65.0,2019.0,-2.0
21129,2,Kaspate Vasti,900,7777,2.0,70.0,2021.0,0.0
21130,1,Kaspate Vasti,650,6153,1.0,40.0,2021.0,0.0
21132,2,Vishrantwadi,1500,5000,2.0,75.0,2011.0,-10.0
21133,2,Lohegaon,950,6315,2.0,60.0,2017.0,-4.0
21135,2,Kalyani Nagar,1100,9727,2.0,107.0,2015.0,-6.0
21137,2,Kalyani Nagar,1050,10000,2.0,105.0,2004.0,-17.0
21139,3,Kalyani Nagar,1510,6887,3.0,104.0,2015.0,-6.0
21140,2,Wagholi,841,4161,2.0,35.0,2013.0,-8.0
21160,2,Hinjewadi,950,6526,2.0,62.0,2023.0,2.0
21161,1,Lohegaon,620,5161,,32.0,2019.0,-2.0
21162,2,Kharadi,1020,6470,2.0,66.0,2021.0,0.0
21163,2,Wanowrie,1050,6571,2.0,69.0,2001.0,-20.0
21164,3,Bavdhan,1400,8000,3.0,112.00000000000001,2018.0,-3.0
21166,2,Kharadi,1050,7428,2.0,78.0,2016.0,-5.0
21167,2,Wadgaon Sheri,966,6521,2.0,63.0,2023.0,2.0
21169,2,Wadgaon Sheri,905,6408,2.0,58.0,2023.0,2.0
21171,2,Hinjewadi,940,4680,2.0,44.0,2024.0,3.0
21172,1,Hinjewadi,630,5238,2.0,33.0,2024.0,3.0
21173,2,Hinjewadi,945,4814,2.0,45.5,2024.0,3.0
21174,2,Tathawade,900,5333,2.0,48.0,2026.0,5.0
21176,2,Hinjewadi,950,4736,2.0,45.0,2024.0,3.0
21177,1,Wagholi,700,4142,2.0,29.0,2024.0,3.0
21180,3,Kalyani Nagar,1550,7548,3.0,117.0,2015.0,-6.0
21181,2,Wakad,950,7368,2.0,70.0,2021.0,0.0
21182,2,Kalyani Nagar,1100,10454,2.0,114.99999999999999,2012.0,-9.0
21183,2,Kalyani Nagar,1380,8333,2.0,114.99999999999999,2004.0,-17.0
21184,2,Kalyani Nagar,1070,10560,2.0,112.99999999999999,2020.0,-1.0
21185,2,Kalyani Nagar,1400,7857,2.0,110.00000000000001,2010.0,-11.0
21186,2,Kalyani Nagar,1300,8461,3.0,110.00000000000001,2015.0,-6.0
21187,2,Kalyani Nagar,1367,7973,2.0,109.00000000000001,2015.0,-6.0
21188,3,Kalyani Nagar,1350,8000,2.0,108.0,2015.0,-6.0
21189,2,Mundhwa,1000,8700,2.0,87.0,2022.0,1.0
21191,2,Kalyani Nagar,1400,8928,2.0,125.0,2015.0,-6.0
21192,3,Mundhwa,1097,9845,3.0,108.0,2022.0,1.0
21194,2,Kharadi,1100,8090,2.0,89.0,2017.0,-4.0
21195,3,Kalyani Nagar,1491,8115,3.0,121.0,2015.0,-6.0
21196,2,Kalyani Nagar,1108,10830,2.0,120.0,2012.0,-9.0
21197,2,Kalyani Nagar,1200,10000,2.0,120.0,2015.0,-6.0
21198,3,Kalyani Nagar,1487,8002,3.0,119.0,2015.0,-6.0
21200,3,Wagholi,1100,5000,2.0,55.0,2018.0,-3.0
21223,2,Hadapsar,851,4582,1.0,39.0,2017.0,-4.0
21224,2,Hadapsar,884,7579,1.0,67.0,2017.0,-4.0
21225,1,Hadapsar,560,4285,1.0,24.0,2014.0,-7.0
21226,1,Manjari,560,4285,1.0,24.0,2014.0,-7.0
21228,2,Kalyani Nagar,1190,10504,2.0,125.0,2010.0,-11.0
21229,2,Manjari,967,5791,2.0,56.0,2012.0,-9.0
21231,2,Sus,1050,6190,2.0,65.0,2020.0,-1.0
21233,1,Kharadi,624,10416,1.0,65.0,2020.0,-1.0
21234,1,Tingre Nagar,900,3555,1.0,32.0,2013.0,-8.0
21235,1,Ambegaon Budruk,512,6835,1.0,35.0,2014.0,-7.0
21236,1,Narhe,660,2878,1.0,19.0,2012.0,-9.0
21237,3,Vadgaon Budruk,1140,3421,2.0,39.0,2001.0,-20.0
21238,2,Manjari,898,6124,2.0,55.0,2014.0,-7.0
21239,2,Chinchwad,986,7910,2.0,78.0,2016.0,-5.0
21240,4,Kharadi,4355,7439,5.0,324.0,2015.0,-6.0
21241,4,Koregaon Park,2200,10909,4.0,240.0,2010.0,-11.0
21242,4,Kharadi,3400,9117,4.0,310.0,2018.0,-3.0
21243,3,Kharadi,3428,9043,3.0,310.0,2019.0,-2.0
21244,3,Koregaon Park,2500,9600,3.0,240.0,2015.0,-6.0
21245,4,Kharadi,5000,6000,5.0,300.0,2015.0,-6.0
21246,4,Kharadi,2845,10509,6.0,299.0,2019.0,-2.0
21248,3,Koregaon Park,1900,12368,3.0,235.0,2010.0,-11.0
21249,3,Koregaon Park,2000,11550,3.0,231.0,2015.0,-6.0
21251,2,Pimple Gurav,780,8270,1.0,64.5,2020.0,-1.0
21252,1,Kalyani Nagar,560,11607,1.0,65.0,2021.0,0.0
21253,5,Koregaon Park,2300,17391,4.0,400.0,2015.0,-6.0
21255,4,Koregaon Park,2800,13035,5.0,365.0,2010.0,-11.0
21257,1,Kalyani Nagar,600,10000,1.0,60.0,2018.0,-3.0
21258,3,Koregaon Park,2300,15217,4.0,350.0,2015.0,-6.0
21260,4,Koregaon Park,2600,13461,3.0,350.0,2005.0,-16.0
21261,4,Kharadi,4500,9111,4.0,409.99999999999994,2014.0,-7.0
21263,3,Koregaon Park,2345,13432,3.0,315.0,2012.0,-9.0
21264,4,Kharadi,4088,9735,5.0,398.0,2021.0,0.0
21265,3,Koregaon Park,2800,10714,3.0,300.0,2011.0,-10.0
21266,4,Kharadi,4088,9515,4.0,389.0,2016.0,-5.0
21270,5,Kharadi,3400,10852,4.0,369.0,2018.0,-3.0
21271,4,Koregaon Park,2900,10344,4.0,300.0,2011.0,-10.0
21272,4,Kharadi,3696,9929,5.0,367.0,2016.0,-5.0
21273,4,Kharadi,4081,8821,4.0,360.0,2016.0,-5.0
21274,3,Koregaon Park,2600,10769,4.0,280.0,2005.0,-16.0
21275,4,Kharadi,4095,8547,4.0,350.0,2016.0,-5.0
21276,2,Tathawade,860,5581,2.0,48.0,2023.0,2.0
21277,2,Kalyani Nagar,1250,6960,2.0,87.0,2019.0,-2.0
21278,1,Viman Nagar,650,9230,1.0,60.0,2011.0,-10.0
21279,2,Kalyani Nagar,1060,8018,2.0,85.0,2015.0,-6.0
21280,2,Kalyani Nagar,1015,8374,2.0,85.0,2018.0,-3.0
21281,2,Kalyani Nagar,1200,6916,2.0,83.0,2017.0,-4.0
21282,2,Kalyani Nagar,1100,7500,2.0,82.5,2018.0,-3.0
21283,2,Kalyani Nagar,950,8631,2.0,82.0,2018.0,-3.0
21284,2,Kharadi,950,6315,2.0,60.0,2015.0,-6.0
21285,2,Kalyani Nagar,1020,8039,2.0,82.0,2019.0,-2.0
21286,4,Koregaon Park,4900,10000,3.0,490.00000000000006,2011.0,-10.0
21287,2,Kalyani Nagar,950,8421,2.0,80.0,2017.0,-4.0
21288,2,Kalyani Nagar,992,7963,2.0,79.0,2016.0,-5.0
21289,2,Kalyani Nagar,1280,6093,2.0,78.0,2019.0,-2.0
21290,4,Koregaon Park,2900,16551,2.0,480.0,2004.0,-17.0
21291,2,Kalyani Nagar,1000,7500,2.0,75.0,2018.0,-3.0
21294,2,Kalyani Nagar,980,7448,2.0,73.0,2019.0,-2.0
21295,5,Koregaon Park,3422,13150,4.0,450.0,2004.0,-17.0
21296,4,Koregaon Park,3000,13333,4.0,400.0,2005.0,-16.0
21297,2,Kalyani Nagar,985,7309,2.0,72.0,2021.0,0.0
21298,1,Kalyani Nagar,680,10000,1.0,68.0,2019.0,-2.0
21299,2,Pimple Saudagar,1033,7066,2.0,73.0,2014.0,-7.0
21300,3,Balewadi,947,11482,,108.0,2024.0,3.0
21301,3,Balewadi,872,12037,,104.0,2024.0,3.0
21303,3,Wadgaon Sheri,1780,7920,,140.0,2017.0,-4.0
21305,3,Wadgaon Sheri,1625,7920,,128.0,2017.0,-4.0
21306,2,Balewadi,670,11844,,79.35,2024.0,3.0
21308,3,Wadgaon Sheri,1525,7920,,120.0,2017.0,-4.0
21310,2,Balewadi,715,11781,,84.23,2024.0,3.0
21311,2,Handewadi,586,5887,,34.5,2023.0,2.0
21312,3,Wadgaon Sheri,1325,7920,,104.0,2017.0,-4.0
21314,3,Balewadi,945,11389,,107.0,2024.0,3.0
21315,3,Wadgaon Sheri,1630,7920,,129.0,2017.0,-4.0
21316,1,Handewadi,438,6084,,26.65,2023.0,2.0
21319,2,Hinjewadi,638,6953,,44.36,1899.0,-122.0
21321,2,Undri,440,10237,,45.04,2021.0,0.0
21322,2,Pimple Saudagar,1080,6666,2.0,72.0,2010.0,-11.0
21324,3,Undri,619,9237,,57.17,2021.0,0.0
21325,3,Undri,651,9238,,60.14,2021.0,0.0
21326,2,Undri,486,10244,,49.78,2021.0,0.0
21327,2,Undri,485,10249,,49.71,2021.0,0.0
21328,2,Tathawade,554,11735,,65.01,2023.0,2.0
21329,3,Undri,771,9590,,73.94,2021.0,0.0
21330,3,Undri,654,9232,,60.37,2021.0,0.0
21332,2,Ravet,830,7514,,62.37,2023.0,2.0
21333,1,Tukai Darshan,720,3055,1.0,22.0,2015.0,-6.0
21334,3,Undri,652,9233,,60.19,2021.0,0.0
21335,3,Undri,617,9238,,56.99,2021.0,0.0
21336,2,Ravet,670,7684,,51.48,2023.0,2.0
21337,2,Undri,480,10248,,49.19,2021.0,0.0
21338,3,Undri,728,9230,,67.19,2021.0,0.0
21346,2,Moshi,1085,5069,2.0,55.0,2024.0,3.0
21347,2,Moshi,1015,4680,2.0,47.51,2022.0,1.0
21349,3,Moshi,1620,6481,4.0,105.0,2023.0,2.0
21350,2,Moshi,1040,6826,2.0,71.0,2023.0,2.0
21351,1,Alandi,572,4370,1.0,25.0,2024.0,3.0
21352,2,Alandi,831,4181,2.0,34.75,2024.0,3.0
21354,2,Moshi,1002,4491,2.0,45.0,2024.0,3.0
21355,2,Moshi,1082,4482,2.0,48.5,2024.0,3.0
21357,3,Moshi,1376,4505,3.0,62.0,2024.0,3.0
21360,1,Tathawade,634,6309,1.0,40.0,2024.0,3.0
21362,2,Hinjewadi,630,7142,2.0,45.0,2024.0,3.0
21363,1,Hinjewadi,607,5436,2.0,33.0,2024.0,3.0
21365,2,Hinjewadi,945,5079,2.0,48.0,2022.0,1.0
21366,3,Hinjewadi,1368,5409,3.0,74.0,2023.0,2.0
21367,2,Hinjewadi,1147,5405,2.0,62.0,2023.0,2.0
21368,2,Hinjewadi,849,5771,2.0,49.0,2023.0,2.0
21369,2,Hinjewadi,887,5636,2.0,50.0,2023.0,2.0
21371,3,Hinjewadi,1580,5696,3.0,90.0,2027.0,6.0
21372,2,Hinjewadi,1081,5550,2.0,60.0,2027.0,6.0
21373,2,Hinjewadi,1116,5555,2.0,62.0,2027.0,6.0
21374,3,Hinjewadi,1636,5684,3.0,93.0,2027.0,6.0
21375,3,Hinjewadi,1566,5683,3.0,89.0,2027.0,6.0
21378,2,Mahalunge,767,7170,2.0,55.0,2022.0,1.0
21385,3,Manjari,1285,5992,3.0,77.0,2025.0,4.0
21387,4,Kharadi,3500,9571,5.0,335.0,2016.0,-5.0
21388,4,Kharadi,4100,8048,4.0,330.0,2016.0,-5.0
21389,4,Kharadi,4100,7926,5.0,325.0,2016.0,-5.0
21390,4,Kharadi,4000,8100,5.0,324.0,2015.0,-6.0
21392,2,Wagholi,858,3321,2.0,28.5,2018.0,-3.0
21393,4,Kharadi,4088,7338,4.0,300.0,2016.0,-5.0
21394,4,Kharadi,2845,10509,6.0,299.0,2015.0,-6.0
21395,4,Kharadi,3100,9193,5.0,285.0,2016.0,-5.0
21396,4,Kharadi,4000,7000,4.0,280.0,2015.0,-6.0
21397,1,Fursungi,710,1971,1.0,14.0,2010.0,-11.0
21399,4,Kharadi,4000,6875,5.0,275.0,2015.0,-6.0
21400,2,Tathawade,575,6547,,37.64,2022.0,1.0
21401,2,Tathawade,696,6552,,45.6,2022.0,1.0
21402,2,Tathawade,714,8065,,57.58,2024.0,3.0
21403,2,Hinjewadi,592,9910,,58.67,2022.0,1.0
21404,2,Tathawade,695,6547,,45.5,2022.0,1.0
21406,2,Tathawade,563,6548,,36.86,2022.0,1.0
21408,2,Bavdhan,560,9375,1.0,52.5,2030.0,9.0
21410,2,Bavdhan,650,8153,2.0,53.0,2030.0,9.0
21411,2,Bavdhan,716,7765,2.0,55.6,2030.0,9.0
21412,2,Wakad,904,7300,2.0,66.0,2024.0,3.0
21413,2,Bavdhan,800,7687,2.0,61.5,2030.0,9.0
21414,2,Bavdhan,840,7797,2.0,65.5,2030.0,9.0
21416,1,Vishrantwadi,600,5333,1.0,32.0,2016.0,-5.0
21418,2,Moshi,891,4489,2.0,40.0,2022.0,1.0
21419,3,Kharadi,1680,5357,3.0,90.0,2021.0,0.0
21420,2,Wagholi,1300,4230,2.0,55.0,2014.0,-7.0
21423,2,Mundhwa,1280,6796,2.0,87.0,2017.0,-4.0
21424,2,Lohegaon,850,6705,2.0,57.0,2022.0,1.0
21428,3,Baner,1632,8333,3.0,136.0,2020.0,-1.0
21429,2,Wakad,1191,6884,2.0,82.0,2014.0,-7.0
21462,2,Mundhwa,675,5003,,33.77,2023.0,2.0
21463,2,Hinjewadi,646,7894,,51.0,2022.0,1.0
21466,3,Mundhwa,1085,4999,,54.24,2023.0,2.0
21469,3,Mundhwa,1077,4999,,53.84,2023.0,2.0
21470,3,Ravet,1244,9233,,113.99999999999999,2020.0,-1.0
21471,2,Ravet,703,9423,,66.24,2020.0,-1.0
21472,3,Ravet,1242,9234,,113.99999999999999,2020.0,-1.0
21473,2,Ravet,839,9527,,79.93,2020.0,-1.0
21474,3,Baner,1283,8879,,112.99999999999999,2020.0,-1.0
21476,2,Ravet,894,9471,,84.67,2020.0,-1.0
21478,3,Baner,1249,8899,,111.00000000000001,2020.0,-1.0
21479,3,Ravet,1233,9238,,112.99999999999999,2020.0,-1.0
21481,2,Kalyani Nagar,1200,6733,2.0,80.8,2015.0,-6.0
21482,2,Kalyani Nagar,1100,7272,2.0,80.0,2012.0,-9.0
21483,2,Kalyani Nagar,875,9142,2.0,80.0,2000.0,-21.0
21484,2,Kalyani Nagar,1100,7181,2.0,79.0,2015.0,-6.0
21485,2,Kalyani Nagar,800,9750,2.0,78.0,2015.0,-6.0
21486,2,Kalyani Nagar,1086,6998,2.0,76.0,2010.0,-11.0
21487,2,Kalyani Nagar,1000,7600,2.0,76.0,2015.0,-6.0
21488,2,Kalyani Nagar,1050,7142,2.0,75.0,2020.0,-1.0
21489,2,Kalyani Nagar,900,8333,2.0,75.0,2015.0,-6.0
21490,2,Kalyani Nagar,980,7448,2.0,73.0,2021.0,0.0
21491,2,Kalyani Nagar,1200,6000,2.0,72.0,2015.0,-6.0
21492,1,Tingre Nagar,600,3333,1.0,20.0,2009.0,-12.0
21493,3,Mahalunge,1550,5935,3.0,92.0,2022.0,1.0
21495,2,Bavdhan,1100,6000,2.0,66.0,2021.0,0.0
21500,2,Tathawade,950,4631,2.0,44.0,2021.0,0.0
21501,3,Kharadi,1800,4777,2.0,86.0,2007.0,-14.0
21503,2,Kalyani Nagar,1250,6960,2.0,87.0,2015.0,-6.0
21504,2,Kalyani Nagar,795,10817,2.0,86.0,2015.0,-6.0
21507,2,Kalyani Nagar,1200,6916,2.0,83.0,2015.0,-6.0
21508,2,Kalyani Nagar,1220,7540,2.0,92.0,2015.0,-6.0
21511,2,Kharadi,1000,6800,2.0,68.0,2024.0,3.0
21512,2,Wagholi,1000,4600,2.0,46.0,2020.0,-1.0
21514,2,Kalyani Nagar,982,8930,2.0,87.7,2015.0,-6.0
21515,2,Kharadi,1075,6790,2.0,73.0,2007.0,-14.0
21516,3,Bavdhan,1732,6639,2.0,114.99999999999999,2023.0,2.0
21517,3,Baner,1600,7500,3.0,120.0,2025.0,4.0
21519,2,Kalyani Nagar,1150,8260,2.0,95.0,2015.0,-6.0
21520,2,Manjari,1010,4950,2.0,50.0,2013.0,-8.0
21521,1,Gujarwadi Road,595,5210,2.0,31.0,2020.0,-1.0
21522,3,Handewadi,1274,5494,3.0,70.0,2016.0,-5.0
21523,2,Dhankawadi,1000,6500,2.0,65.0,2007.0,-14.0
21524,3,Kondhwa,1500,6133,3.0,92.0,2013.0,-8.0
21525,3,Undri,1435,4529,3.0,65.0,2016.0,-5.0
21526,3,Kondhwa,1466,6480,3.0,95.0,2016.0,-5.0
21527,2,Bibwewadi,1000,7500,2.0,75.0,2004.0,-17.0
21528,2,Baner,1260,6904,2.0,87.0,2021.0,0.0
21531,2,Kondhwa,1000,5000,2.0,50.0,2006.0,-15.0
21532,2,Wadgaon Budruk,1184,5152,2.0,61.0,2020.0,-1.0
21533,2,Kondhwa,1000,6000,2.0,60.0,2018.0,-3.0
21534,1,Wanowrie,600,6000,1.0,36.0,2008.0,-13.0
21536,1,Kondhwa,550,6545,1.0,36.0,2020.0,-1.0
21537,3,Kondhwa,1500,5200,3.0,78.0,2011.0,-10.0
21538,3,Kondhwa,1500,5666,3.0,85.0,2011.0,-10.0
21539,3,Undri,1450,5586,3.0,81.0,2016.0,-5.0
21540,3,Kalyani Nagar,1500,8333,3.0,125.0,2014.0,-7.0
21541,3,Kalyani Nagar,1578,7921,3.0,125.0,2019.0,-2.0
21542,2,Viman Nagar,980,7755,2.0,76.0,2010.0,-11.0
21544,3,Kalyani Nagar,1300,9076,3.0,118.0,2014.0,-7.0
21545,2,Viman Nagar,950,7947,2.0,75.5,2015.0,-6.0
21546,3,Kalyani Nagar,1400,8285,3.0,115.99999999999999,2019.0,-2.0
21548,3,Kalyani Nagar,1051,10751,3.0,112.99999999999999,2018.0,-3.0
21549,2,Kalyani Nagar,1070,10560,2.0,112.99999999999999,2014.0,-7.0
21550,2,Viman Nagar,1055,7109,2.0,75.0,2012.0,-9.0
21551,2,Kalyani Nagar,1300,8461,3.0,110.00000000000001,2021.0,0.0
21552,2,Kalyani Nagar,1250,8800,2.0,110.00000000000001,2018.0,-3.0
21553,2,Viman Nagar,1100,6363,2.0,70.0,2010.0,-11.0
21554,2,Kalyani Nagar,1100,9727,2.0,107.0,2018.0,-3.0
21556,2,Viman Nagar,1400,5000,2.0,70.0,2009.0,-12.0
21557,2,Wadgaon Sheri,1080,6203,2.0,67.0,2017.0,-4.0
21559,3,Kalyani Nagar,1750,9600,3.0,168.0,2018.0,-3.0
21563,2,Pimple Saudagar,1100,6818,2.0,75.0,2019.0,-2.0
21605,3,Kalyani Nagar,1600,7375,3.0,118.0,2015.0,-6.0
21606,2,Kalyani Nagar,1220,9590,2.0,117.0,2015.0,-6.0
21609,2,Mundhwa,625,10135,,63.34,2023.0,2.0
21610,2,Mundhwa,629,10152,,63.75,2023.0,2.0
21614,2,Kharadi,725,11443,,82.96,2021.0,0.0
21615,2,Kharadi,747,11400,,85.04,2021.0,0.0
21616,2,Kharadi,710,11488,,81.45,2021.0,0.0
21617,2,Kharadi,711,11483,,81.52,2021.0,0.0
